	0	1
48575	birthdate	{'NOUN': 0.7}
48576	handedness	{'NOUN': 0.7}
48577	finger-	{'X': 0.4}
48578	nizance	{'NOUN': 0.7}
48579	judge.2	{'PROPN': 0.9}
48580	"                                                    "	{'SPACE': 0}
48581	2680(h	{'NUM': 0.4}
48582	omis-	{'ADV': 0.7}
48583	ordains	{'VERB': 0.6}
48584	scouts	{'NOUN': 0.7}
48585	dec.804	{'PROPN': 0.9}
48586	biographical	{'ADJ': 0.8}
48587	a.l.r.4th	{'PROPN': 0.9}
48588	dobbins	{'PROPN': 0.9}
48589	hato	{'PROPN': 0.9}
48590	diverged	{'VERB': 0.6}
48591	restate-	{'VERB': 0.6}
48592	45a	{'NUM': 0.4}
48593	"                                                                                                           "	{'SPACE': 0}
48594	217(a)(iii	{'NUM': 0.4}
48595	1958).3	{'NUM': 0.4}
48596	arnsberg	{'PROPN': 0.9}
48597	nongovernmental	{'ADJ': 0.8}
48598	"                                                                                                                                "	{'SPACE': 0}
48599	2789	{'NUM': 0.4}
48600	2791	{'NUM': 0.4}
48601	nar-	{'PROPN': 0.9}
48602	cotics	{'NOUN': 0.7}
48603	actor[s	{'NOUN': 0.7}
48604	125(a	{'NUM': 0.4}
48605	weight.4	{'PROPN': 0.9}
48606	scription	{'NOUN': 0.7}
48607	scarring	{'NOUN': 0.7}
48608	misidentifica-	{'NOUN': 0.7}
48609	landeros	{'X': 0.4}
48610	tucson	{'PROPN': 0.9}
48611	wimer	{'NOUN': 0.7}
48612	boose	{'PROPN': 0.9}
48613	sami	{'PROPN': 0.9}
48614	frontline	{'NOUN': 0.7}
48615	pooler	{'PROPN': 0.9}
48616	instigates	{'VERB': 0.6}
48617	instiga-	{'VERB': 0.6}
48618	privi-	{'NOUN': 0.7}
48619	leged	{'VERB': 0.6}
48620	217(a)(iii).5	{'PROPN': 0.9}
48621	5nevertheless	{'NUM': 0.4}
48622	recurrences	{'NOUN': 0.7}
48623	mis-	{'ADV': 0.7}
48624	improbably	{'ADV': 0.7}
48625	impostor	{'NOUN': 0.7}
48626	piece-	{'PROPN': 0.9}
48627	pal	{'NOUN': 0.7}
48628	inert	{'NOUN': 0.7}
48629	mar-	{'PROPN': 0.9}
48630	shals	{'VERB': 0.6}
48631	correspon-	{'NOUN': 0.7}
48632	nathan	{'PROPN': 0.9}
48633	kaitz	{'PROPN': 0.9}
48634	joy	{'PROPN': 0.9}
48635	yeppes	{'NOUN': 0.7}
48636	libardo	{'X': 0.4}
48637	8(a)(4	{'NUM': 0.4}
48638	158(a)(4	{'NUM': 0.4}
48639	crew,1	{'NOUN': 0.7}
48640	thanked	{'VERB': 0.6}
48641	supervisor2	{'NOUN': 0.7}
48642	9.3	{'NUM': 0.4}
48643	javiar	{'PROPN': 0.9}
48644	alzate	{'ADJ': 0.8}
48645	broadway,4	{'NOUN': 0.7}
48646	rehired.5	{'VERB': 0.6}
48647	n.l.r.a	{'PROPN': 0.9}
48648	yeppes6	{'PROPN': 0.9}
48649	castigating	{'VERB': 0.6}
48650	fictional	{'ADJ': 0.8}
48651	ridgeway	{'PROPN': 0.9}
48652	"                                                                                                                         "	{'SPACE': 0}
48653	suiting	{'VERB': 0.6}
48654	c]oercing	{'VERB': 0.6}
48655	enf'd	{'NOUN': 0.7}
48656	verb	{'PROPN': 0.9}
48657	deduce	{'VERB': 0.6}
48658	surmised	{'VERB': 0.6}
48659	plourde	{'PROPN': 0.9}
48660	"                                "	{'SPACE': 0}
48661	2220	{'NUM': 0.4}
48662	nonforfeitable	{'ADJ': 0.8}
48663	631(c)(1	{'NUM': 0.4}
48664	blampied	{'VERB': 0.6}
48665	hardball	{'NOUN': 0.7}
48666	38,352	{'NUM': 0.4}
48667	qbp	{'NOUN': 0.7}
48668	17,592	{'NUM': 0.4}
48669	serp	{'PROPN': 0.9}
48670	forfeitable	{'ADJ': 0.8}
48671	irrevocably	{'ADV': 0.7}
48672	forfeitability	{'NOUN': 0.7}
48673	plan.1	{'ADJ': 0.8}
48674	103.2	{'NUM': 0.4}
48675	fulkerson	{'PROPN': 0.9}
48676	policymaker	{'NOUN': 0.7}
48677	623(a)(1).3	{'NUM': 0.4}
48678	631(a	{'PROPN': 0.9}
48679	4(1b	{'NUM': 0.4}
48680	1625.12	{'NUM': 0.4}
48681	1625.12(e	{'NUM': 0.4}
48682	scientist	{'NOUN': 0.7}
48683	1625.12(b	{'NUM': 0.4}
48684	trappings	{'NOUN': 0.7}
48685	passbook	{'NOUN': 0.7}
48686	capitalization	{'NOUN': 0.7}
48687	whittlesey	{'NOUN': 0.7}
48688	graniteville	{'PROPN': 0.9}
48689	movers	{'VERB': 0.6}
48690	shakers	{'NOUN': 0.7}
48691	manipulations	{'NOUN': 0.7}
48692	require.4	{'PROPN': 0.9}
48693	passer	{'NOUN': 0.7}
48694	legerdemain	{'NOUN': 0.7}
48695	individuals,6	{'VERB': 0.6}
48696	blodgett	{'PROPN': 0.9}
48697	1990-	{'NUM': 0.4}
48698	magnuson	{'PROPN': 0.9}
48699	1970-	{'NUM': 0.4}
48700	robbery.1	{'VERB': 0.6}
48701	deterrating	{'VERB': 0.6}
48702	"                                                                                    "	{'SPACE': 0}
48703	inveterate	{'VERB': 0.6}
48704	hangout	{'NOUN': 0.7}
48705	euphemistically	{'ADV': 0.7}
48706	tutelage	{'NOUN': 0.7}
48707	aesop	{'PROPN': 0.9}
48708	circa	{'PROPN': 0.9}
48709	gratified	{'VERB': 0.6}
48710	aspirations	{'NOUN': 0.7}
48711	aulmond	{'PROPN': 0.9}
48712	bizank	{'VERB': 0.6}
48713	newbury	{'PROPN': 0.9}
48714	day.2	{'PROPN': 0.9}
48715	2that	{'NUM': 0.4}
48716	compatriot	{'NOUN': 0.7}
48717	pickings	{'NOUN': 0.7}
48718	ust	{'PROPN': 0.9}
48719	strode	{'VERB': 0.6}
48720	nentwig	{'NOUN': 0.7}
48721	huppoch	{'PROPN': 0.9}
48722	2,748	{'NUM': 0.4}
48723	sprinted	{'VERB': 0.6}
48724	impatient	{'ADJ': 0.8}
48725	spoils	{'VERB': 0.6}
48726	alaina	{'PROPN': 0.9}
48727	gurski	{'NOUN': 0.7}
48728	raya	{'PROPN': 0.9}
48729	aruin	{'NOUN': 0.7}
48730	clavin	{'PROPN': 0.9}
48731	2,458	{'NUM': 0.4}
48732	vacuously	{'ADV': 0.7}
48733	infelicitous	{'ADJ': 0.8}
48734	backfires	{'NOUN': 0.7}
48735	excoriates	{'VERB': 0.6}
48736	robbery.3	{'PROPN': 0.9}
48737	locale	{'NOUN': 0.7}
48738	preserved,4	{'VERB': 0.6}
48739	l'allier	{'X': 0.4}
48740	shearer	{'PROPN': 0.9}
48741	merits.5	{'NOUN': 0.7}
48742	applies.6	{'PROPN': 0.9}
48743	6of	{'NOUN': 0.7}
48744	alacrity	{'NOUN': 0.7}
48745	tarr	{'PROPN': 0.9}
48746	kirvan	{'PROPN': 0.9}
48747	propel	{'VERB': 0.6}
48748	gun.8	{'PROPN': 0.9}
48749	8kirvan	{'NUM': 0.4}
48750	insignificance	{'NOUN': 0.7}
48751	gripped	{'VERB': 0.6}
48752	kibbe	{'PROPN': 0.9}
48753	testimony.9	{'NOUN': 0.7}
48754	9to	{'NOUN': 0.7}
48755	assuaging	{'VERB': 0.6}
48756	tuning	{'NOUN': 0.7}
48757	heap	{'NOUN': 0.7}
48758	tranquil	{'ADJ': 0.8}
48759	wended	{'VERB': 0.6}
48760	turf	{'NOUN': 0.7}
48761	topography	{'NOUN': 0.7}
48762	palmariello	{'NOUN': 0.7}
48763	m.c.i.-norfolk	{'PROPN': 0.9}
48764	punches	{'NOUN': 0.7}
48765	forcefulness	{'VERB': 0.6}
48766	ungenerous	{'ADJ': 0.8}
48767	miscues	{'NOUN': 0.7}
48768	palliated	{'VERB': 0.6}
48769	imploring	{'VERB': 0.6}
48770	canards	{'NOUN': 0.7}
48771	moniker	{'NOUN': 0.7}
48772	booty	{'NOUN': 0.7}
48773	sickle-	{'ADP': 0.4}
48774	mugging	{'NOUN': 0.7}
48775	ripens	{'VERB': 0.6}
48776	sympathies	{'NOUN': 0.7}
48777	mind.10	{'PROPN': 0.9}
48778	anguished	{'VERB': 0.6}
48779	unafraid	{'ADJ': 0.8}
48780	lavoie	{'PROPN': 0.9}
48781	marking	{'NOUN': 0.7}
48782	precipice	{'NOUN': 0.7}
48783	dechristoforo	{'NOUN': 0.7}
48784	interrupt	{'VERB': 0.6}
48785	amphibolous	{'ADJ': 0.8}
48786	remarks.11	{'NOUN': 0.7}
48787	11if	{'NOUN': 0.7}
48788	"                                                                                                  "	{'SPACE': 0}
48789	"                                                                                                             "	{'SPACE': 0}
48790	havey	{'PROPN': 0.9}
48791	"                                                                                                                                                    "	{'SPACE': 0}
48792	mortally	{'ADV': 0.7}
48793	campers	{'NOUN': 0.7}
48794	hegartys	{'NOUN': 0.7}
48795	4682	{'NUM': 0.4}
48796	initi-	{'VERB': 0.6}
48797	consor-	{'VERB': 0.6}
48798	tium	{'NOUN': 0.7}
48799	"                                                                                                                                                                                         "	{'SPACE': 0}
48800	woodlands	{'NOUN': 0.7}
48801	caretaker	{'NOUN': 0.7}
48802	reloaded	{'VERB': 0.6}
48803	distraught	{'ADJ': 0.8}
48804	sedation	{'NOUN': 0.7}
48805	hospitaliza-	{'NOUN': 0.7}
48806	erratic	{'ADJ': 0.8}
48807	alternately	{'ADV': 0.7}
48808	heralding	{'VERB': 0.6}
48809	blaring	{'ADJ': 0.8}
48810	moonlight	{'PROPN': 0.9}
48811	pounded	{'VERB': 0.6}
48812	astride	{'ADP': 0.4}
48813	inaudible	{'ADJ': 0.8}
48814	kather-	{'NOUN': 0.7}
48815	ine	{'PROPN': 0.9}
48816	"                                                                                                                                                   "	{'SPACE': 0}
48817	2no	{'PROPN': 0.9}
48818	disallow-	{'NOUN': 0.7}
48819	discretion-	{'ADJ': 0.8}
48820	brig-	{'PROPN': 0.9}
48821	gs	{'PROPN': 0.9}
48822	638.3	{'NUM': 0.4}
48823	nized	{'VERB': 0.6}
48824	comas	{'NOUN': 0.7}
48825	stitutional	{'ADJ': 0.8}
48826	cials	{'NOUN': 0.7}
48827	ander-	{'PROPN': 0.9}
48828	cers	{'NOUN': 0.7}
48829	mitted	{'VERB': 0.6}
48830	plies	{'NOUN': 0.7}
48831	intoxicat-	{'PROPN': 0.9}
48832	undetected	{'VERB': 0.6}
48833	opportuni-	{'NOUN': 0.7}
48834	peaceable	{'ADJ': 0.8}
48835	justi-	{'NOUN': 0.7}
48836	hostili-	{'VERB': 0.6}
48837	witch	{'NOUN': 0.7}
48838	moonlit	{'NOUN': 0.7}
48839	weapon.4	{'ADJ': 0.8}
48840	mcclaran	{'PROPN': 0.9}
48841	freelancing	{'NOUN': 0.7}
48842	them.5	{'PROPN': 0.9}
48843	"                                                                                                                                                   "	{'SPACE': 0}
48844	4reserve	{'NUM': 0.4}
48845	5mcclaran	{'NUM': 0.4}
48846	banging	{'VERB': 0.6}
48847	move-	{'ADJ': 0.8}
48848	kath-	{'NUM': 0.4}
48849	erine	{'NOUN': 0.7}
48850	"                                                                                                                                                                                                                          "	{'SPACE': 0}
48851	irrepealable	{'ADJ': 0.8}
48852	seitz	{'PROPN': 0.9}
48853	same).6	{'ADP': 0.4}
48854	"                                                                                                                                                    "	{'SPACE': 0}
48855	henrich	{'PROPN': 0.9}
48856	tively	{'ADV': 0.7}
48857	campsites	{'NOUN': 0.7}
48858	alertness	{'NOUN': 0.7}
48859	22.7	{'NUM': 0.4}
48860	artifi-	{'ADP': 0.4}
48861	cordon	{'VERB': 0.6}
48862	unlocated	{'ADJ': 0.8}
48863	others.8	{'PROPN': 0.9}
48864	8once	{'NUM': 0.4}
48865	o]fficers	{'NOUN': 0.7}
48866	tentativeness	{'NOUN': 0.7}
48867	immi-	{'ADJ': 0.8}
48868	safety.9	{'NOUN': 0.7}
48869	vealed	{'VERB': 0.6}
48870	deficien-	{'PROPN': 0.9}
48871	coordina-	{'ADJ': 0.8}
48872	causative	{'ADJ': 0.8}
48873	death.10	{'NOUN': 0.7}
48874	misfocuses	{'VERB': 0.6}
48875	confus-	{'ADJ': 0.8}
48876	ingly	{'ADV': 0.7}
48877	imminence	{'ADJ': 0.8}
48878	veillette	{'PROPN': 0.9}
48879	proached	{'VERB': 0.6}
48880	guarente	{'PROPN': 0.9}
48881	"mediate"").11"	{'NOUN': 0.7}
48882	"thin,""12"	{'ADJ': 0.8}
48883	bouts	{'NOUN': 0.7}
48884	laughter	{'NOUN': 0.7}
48885	omniscience	{'NOUN': 0.7}
48886	12their	{'NUM': 0.4}
48887	indefi-	{'X': 0.4}
48888	"                                                                           "	{'SPACE': 0}
48889	7605	{'NUM': 0.4}
48890	proximi-	{'NOUN': 0.7}
48891	airfield	{'NOUN': 0.7}
48892	sops	{'NOUN': 0.7}
48893	wooded	{'VERB': 0.6}
48894	addition-	{'NOUN': 0.7}
48895	gative	{'ADJ': 0.8}
48896	affirmative[ly	{'ADJ': 0.8}
48897	link[ed	{'NOUN': 0.7}
48898	amount-	{'X': 0.4}
48899	fraire	{'VERB': 0.6}
48900	affirm-	{'PROPN': 0.9}
48901	indif-	{'NOUN': 0.7}
48902	postincident	{'ADJ': 0.8}
48903	grandstaff	{'X': 0.4}
48904	borger	{'PROPN': 0.9}
48905	impermis-	{'NOUN': 0.7}
48906	ceedings	{'NOUN': 0.7}
48907	zagranski	{'PROPN': 0.9}
48908	krajnak	{'PROPN': 0.9}
48909	pedemonti	{'PROPN': 0.9}
48910	lenkin	{'PROPN': 0.9}
48911	argenio	{'PROPN': 0.9}
48912	chicopee	{'PROPN': 0.9}
48913	judd	{'PROPN': 0.9}
48914	carhart	{'PROPN': 0.9}
48915	bertha	{'PROPN': 0.9}
48916	rogal	{'PROPN': 0.9}
48917	meehan	{'PROPN': 0.9}
48918	walkowski	{'PROPN': 0.9}
48919	seewald	{'PROPN': 0.9}
48920	ennis	{'X': 0.4}
48921	zahn	{'PROPN': 0.9}
48922	"                                                                                                        "	{'SPACE': 0}
48923	dunton	{'PROPN': 0.9}
48924	greenan	{'PROPN': 0.9}
48925	2094	{'NUM': 0.4}
48926	casanova	{'PROPN': 0.9}
48927	1986).1	{'NUM': 0.4}
48928	3551	{'NUM': 0.4}
48929	"                                                                                                "	{'SPACE': 0}
48930	3569	{'NUM': 0.4}
48931	attorney2	{'PROPN': 0.9}
48932	lima	{'PROPN': 0.9}
48933	nonparolable	{'ADJ': 0.8}
48934	sanclemente-	{'X': 0.4}
48935	bejarano	{'PROPN': 0.9}
48936	worthen	{'ADJ': 0.8}
48937	armstead	{'PROPN': 0.9}
48938	mccotter	{'PROPN': 0.9}
48939	1326(b)(1).1	{'NUM': 0.4}
48940	guyana	{'PROPN': 0.9}
48941	abrams2	{'NOUN': 0.7}
48942	downstate	{'ADJ': 0.8}
48943	fishkill	{'X': 0.4}
48944	gaul	{'PROPN': 0.9}
48945	1251(a)(2)(4)(ii	{'NUM': 0.4}
48946	rights.4	{'PROPN': 0.9}
48947	i-618	{'NOUN': 0.7}
48948	foreclos[ing	{'VERB': 0.6}
48949	right.6	{'VERB': 0.6}
48950	farlo	{'PROPN': 0.9}
48951	bodre	{'PROPN': 0.9}
48952	regulations,7	{'NOUN': 0.7}
48953	notice.8	{'PROPN': 0.9}
48954	misplacing	{'VERB': 0.6}
48955	242.16	{'NUM': 0.4}
48956	fails.10	{'VERB': 0.6}
48957	guyanese	{'ADJ': 0.8}
48958	242.2(g	{'NUM': 0.4}
48959	consular	{'ADJ': 0.8}
48960	diplomatic	{'ADJ': 0.8}
48961	circuti	{'NOUN': 0.7}
48962	2240	{'NUM': 0.4}
48963	spickler	{'PROPN': 0.9}
48964	1982).1	{'NUM': 0.4}
48965	grenier	{'NOUN': 0.7}
48966	hoult	{'PROPN': 0.9}
48967	"                                               "	{'SPACE': 0}
48968	"                                                                                                                                              "	{'SPACE': 0}
48969	"                                                                               "	{'SPACE': 0}
48970	"                                                                                                          "	{'SPACE': 0}
48971	"                                      "	{'SPACE': 0}
48972	o'flaherty	{'NOUN': 0.7}
48973	adrienne	{'PROPN': 0.9}
48974	goulston	{'VERB': 0.6}
48975	storrs	{'PROPN': 0.9}
48976	"                                                                                                     "	{'SPACE': 0}
48977	"                                                        "	{'SPACE': 0}
48978	repressed	{'ADJ': 0.8}
48979	60(b).1	{'NUM': 0.4}
48980	lectured	{'VERB': 0.6}
48981	profiles	{'NOUN': 0.7}
48982	academics	{'NOUN': 0.7}
48983	2795.2	{'NUM': 0.4}
48984	"                             "	{'SPACE': 0}
48985	locascio	{'PROPN': 0.9}
48986	shackle	{'NOUN': 0.7}
48987	"                                                                         "	{'SPACE': 0}
48988	"                              "	{'SPACE': 0}
48989	"                                         "	{'SPACE': 0}
48990	26.4(a	{'NUM': 0.4}
48991	ruling.3	{'PROPN': 0.9}
48992	unobtainability	{'NOUN': 0.7}
48993	change[d	{'NOUN': 0.7}
48994	60.23[4	{'NUM': 0.4}
48995	60:201	{'NUM': 0.4}
48996	rambla	{'PROPN': 0.9}
48997	cntr	{'NOUN': 0.7}
48998	memories.4	{'NOUN': 0.7}
48999	d]espite	{'VERB': 0.6}
49000	60(b)(4	{'NUM': 0.4}
49001	lubben	{'PROPN': 0.9}
49002	berenguer	{'PROPN': 0.9}
49003	vengeful	{'ADJ': 0.8}
49004	c]ould	{'AUX': 0.4}
49005	aura	{'NOUN': 0.7}
49006	"                                                           "	{'SPACE': 0}
49007	embarrassed	{'ADJ': 0.8}
49008	prejudice,5	{'ADJ': 0.8}
49009	"                                                                                          "	{'SPACE': 0}
49010	instance[s	{'PROPN': 0.9}
49011	corrupted	{'VERB': 0.6}
49012	witness.7	{'NOUN': 0.7}
49013	sickle.8	{'PROPN': 0.9}
49014	"                                               "	{'SPACE': 0}
49015	buchholz	{'PROPN': 0.9}
49016	lindh	{'NOUN': 0.7}
49017	"                                            "	{'SPACE': 0}
49018	perdomo	{'NOUN': 0.7}
49019	giorgi	{'NOUN': 0.7}
49020	hijackings	{'NOUN': 0.7}
49021	4].1	{'NUM': 0.4}
49022	acceptance-	{'NOUN': 0.7}
49023	voccola	{'PROPN': 0.9}
49024	now.2	{'PROPN': 0.9}
49025	apologetic	{'ADJ': 0.8}
49026	remedy.3	{'PROPN': 0.9}
49027	mcaleney	{'PROPN': 0.9}
49028	riefkohl	{'PROPN': 0.9}
49029	adkins	{'PROPN': 0.9}
49030	shrader	{'PROPN': 0.9}
49031	"                                                                                                    "	{'SPACE': 0}
49032	soltani	{'PROPN': 0.9}
49033	saxe	{'PROPN': 0.9}
49034	sisti	{'PROPN': 0.9}
49035	zahler	{'X': 0.4}
49036	bea	{'PROPN': 0.9}
49037	epping	{'PROPN': 0.9}
49038	aurora	{'PROPN': 0.9}
49039	moldy	{'ADJ': 0.8}
49040	theprice	{'NOUN': 0.7}
49041	hehad	{'NOUN': 0.7}
49042	bandido	{'X': 0.4}
49043	bandidos	{'NOUN': 0.7}
49044	middled	{'VERB': 0.6}
49045	radisson	{'PROPN': 0.9}
49046	31,500	{'NUM': 0.4}
49047	3,200	{'NUM': 0.4}
49048	haverhill	{'PROPN': 0.9}
49049	tol	{'VERB': 0.6}
49050	dwi	{'PROPN': 0.9}
49051	proclivities	{'NOUN': 0.7}
49052	d)-	{'X': 0.4}
49053	steerer	{'NOUN': 0.7}
49054	steers	{'VERB': 0.6}
49055	sustainability	{'NOUN': 0.7}
49056	disbelieving	{'VERB': 0.6}
49057	jd	{'PROPN': 0.9}
49058	j.a	{'PROPN': 0.9}
49059	bouknight	{'ADJ': 0.8}
49060	raskin	{'PROPN': 0.9}
49061	"                                 "	{'SPACE': 0}
49062	psnh	{'NOUN': 0.7}
49063	nusco	{'PROPN': 0.9}
49064	206(a	{'NUM': 0.4}
49065	824(e	{'NUM': 0.4}
49066	decommissioning	{'ADJ': 0.8}
49067	papago	{'PROPN': 0.9}
49068	tribal	{'ADJ': 0.8}
49069	power--	{'NOUN': 0.7}
49070	825l	{'NUM': 0.4}
49071	2781	{'NUM': 0.4}
49072	plumps	{'VERB': 0.6}
49073	prune	{'PROPN': 0.9}
49074	apricot	{'PROPN': 0.9}
49075	mcf	{'PROPN': 0.9}
49076	10.7	{'NUM': 0.4}
49077	14.5	{'NUM': 0.4}
49078	rateissues	{'NOUN': 0.7}
49079	ofmobile	{'ADJ': 0.8}
49080	andsierra	{'NOUN': 0.7}
49081	824(d	{'NUM': 0.4}
49082	hereinabove	{'NOUN': 0.7}
49083	just-	{'PROPN': 0.9}
49084	ox	{'PROPN': 0.9}
49085	gored	{'VERB': 0.6}
49086	"                                             "	{'SPACE': 0}
49087	overcharge	{'NOUN': 0.7}
49088	overweening	{'NOUN': 0.7}
49089	equilibrium	{'PROPN': 0.9}
49090	undu[e	{'NOUN': 0.7}
49091	mobile-	{'PROPN': 0.9}
49092	61,332	{'NUM': 0.4}
49093	62,076	{'NUM': 0.4}
49094	62,090	{'NUM': 0.4}
49095	reallocated	{'VERB': 0.6}
49096	catastrophically	{'ADV': 0.7}
49097	liebman	{'PROPN': 0.9}
49098	marlenga	{'PROPN': 0.9}
49099	"                                                                                                  "	{'SPACE': 0}
49100	giacomo	{'PROPN': 0.9}
49101	catucci	{'PROPN': 0.9}
49102	"                                                                                                                               "	{'SPACE': 0}
49103	"                                                                                                                                                        "	{'SPACE': 0}
49104	"                                                                                                                                                                    "	{'SPACE': 0}
49105	"                                                                                                                                                                                                                                                  "	{'SPACE': 0}
49106	"                                                                                "	{'SPACE': 0}
49107	"                                                                                                                                                                                                                 "	{'SPACE': 0}
49108	"                                                                                                                                                                                                              "	{'SPACE': 0}
49109	"                                                                                                                                                                  "	{'SPACE': 0}
49110	giacom	{'NOUN': 0.7}
49111	tron	{'X': 0.4}
49112	transform-	{'ADV': 0.7}
49113	transformers	{'NOUN': 0.7}
49114	pcbs	{'NOUN': 0.7}
49115	arcaro	{'PROPN': 0.9}
49116	conveyor	{'NOUN': 0.7}
49117	compensa-	{'ADP': 0.4}
49118	salvageable	{'ADJ': 0.8}
49119	pcb-	{'NOUN': 0.7}
49120	remind-	{'VERB': 0.6}
49121	scrapping	{'VERB': 0.6}
49122	dividual	{'ADJ': 0.8}
49123	dellinger	{'NOUN': 0.7}
49124	loosening	{'VERB': 0.6}
49125	lids	{'NOUN': 0.7}
49126	secluded	{'ADJ': 0.8}
49127	formers	{'NOUN': 0.7}
49128	"   "	{'SPACE': 0}
49129	2615(b	{'NUM': 0.4}
49130	9603(b	{'NUM': 0.4}
49131	"                                                      "	{'SPACE': 0}
49132	fur	{'NOUN': 0.7}
49133	margin,1	{'VERB': 0.6}
49134	inciner-	{'X': 0.4}
49135	incinerated	{'VERB': 0.6}
49136	inclinations	{'NOUN': 0.7}
49137	"                                                                                                                                          "	{'SPACE': 0}
49138	"                                                                 "	{'SPACE': 0}
49139	"                                                   "	{'SPACE': 0}
49140	2q1.2(b)(1)(a	{'NUM': 0.4}
49141	tinuous	{'ADJ': 0.8}
49142	pesticide	{'NOUN': 0.7}
49143	error.2	{'VERB': 0.6}
49144	2q1.2	{'NUM': 0.4}
49145	"                                                                                 "	{'SPACE': 0}
49146	2guideline	{'NUM': 0.4}
49147	activate	{'VERB': 0.6}
49148	strandquist	{'NOUN': 0.7}
49149	2q1.3(b)(1)(a	{'NUM': 0.4}
49150	repeti-	{'NOUN': 0.7}
49151	"                                            "	{'SPACE': 0}
49152	behav-	{'ADJ': 0.8}
49153	ior	{'PROPN': 0.9}
49154	displea-	{'NOUN': 0.7}
49155	sented	{'VERB': 0.6}
49156	rosalez	{'PROPN': 0.9}
49157	cortez	{'PROPN': 0.9}
49158	waiver).3	{'PROPN': 0.9}
49159	"                                           "	{'SPACE': 0}
49160	"                                                                           "	{'SPACE': 0}
49161	aber-	{'ADP': 0.4}
49162	seeming-	{'NOUN': 0.7}
49163	premachandra	{'PROPN': 0.9}
49164	duerson	{'NOUN': 0.7}
49165	"                                                          "	{'SPACE': 0}
49166	tsosie	{'NOUN': 0.7}
49167	fairless	{'PROPN': 0.9}
49168	inno-	{'ADJ': 0.8}
49169	cence	{'NOUN': 0.7}
49170	verdicts.4	{'X': 0.4}
49171	impli-	{'NOUN': 0.7}
49172	offense).5	{'ADP': 0.4}
49173	"                                                                                       "	{'SPACE': 0}
49174	5united	{'NUM': 0.4}
49175	"                                                                                                  "	{'SPACE': 0}
49176	16(a)(1	{'NUM': 0.4}
49177	12(d)(2),2	{'NUM': 0.4}
49178	chemists	{'NOUN': 0.7}
49179	caudill	{'PROPN': 0.9}
49180	nabih	{'PROPN': 0.9}
49181	gorlick	{'PROPN': 0.9}
49182	duckers	{'NOUN': 0.7}
49183	hartson	{'NOUN': 0.7}
49184	sartory	{'ADJ': 0.8}
49185	medway	{'PROPN': 0.9}
49186	mislabeling	{'NOUN': 0.7}
49187	misbranding	{'NOUN': 0.7}
49188	2802(c)(10	{'NUM': 0.4}
49189	public.1	{'PROPN': 0.9}
49190	1given	{'NUM': 0.4}
49191	dandy	{'PROPN': 0.9}
49192	retsieg	{'NOUN': 0.7}
49193	misbranded	{'VERB': 0.6}
49194	2242	{'NUM': 0.4}
49195	zolotarevsky	{'PROPN': 0.9}
49196	12131	{'NUM': 0.4}
49197	unschooled	{'ADJ': 0.8}
49198	"                                                                      "	{'SPACE': 0}
49199	"                                                                                                      "	{'SPACE': 0}
49200	"                                                                                                  "	{'SPACE': 0}
49201	"        "	{'SPACE': 0}
49202	harvard.1	{'NOUN': 0.7}
49203	"                                                                                                                                "	{'SPACE': 0}
49204	lynaugh	{'NOUN': 0.7}
49205	"                         "	{'SPACE': 0}
49206	ferpa	{'NOUN': 0.7}
49207	colonie	{'PROPN': 0.9}
49208	"                        "	{'SPACE': 0}
49209	blalock	{'PROPN': 0.9}
49210	"                                "	{'SPACE': 0}
49211	abijoe	{'PROPN': 0.9}
49212	"                                                       "	{'SPACE': 0}
49213	"                                                        "	{'SPACE': 0}
49214	"                                                                      "	{'SPACE': 0}
49215	"                                                                     "	{'SPACE': 0}
49216	"                                                                                                            "	{'SPACE': 0}
49217	"                                                                                            "	{'SPACE': 0}
49218	3282	{'PROPN': 0.9}
49219	forebear	{'VERB': 0.6}
49220	constitut[ing	{'VERB': 0.6}
49221	1977).1	{'NUM': 0.4}
49222	percio	{'PROPN': 0.9}
49223	thrifty	{'ADJ': 0.8}
49224	forbear	{'VERB': 0.6}
49225	orally3	{'NOUN': 0.7}
49226	indicting	{'VERB': 0.6}
49227	writing,4	{'NOUN': 0.7}
49228	depart.5	{'NOUN': 0.7}
49229	"                                                                                      "	{'SPACE': 0}
49230	"                                                                                                                                         "	{'SPACE': 0}
49231	"                                                                      "	{'SPACE': 0}
49232	"                                                                             "	{'SPACE': 0}
49233	"                                                                                                    "	{'SPACE': 0}
49234	reinstein	{'PROPN': 0.9}
49235	"                                                                                         "	{'SPACE': 0}
49236	emblazoned	{'VERB': 0.6}
49237	vulgar.1	{'NOUN': 0.7}
49238	vulgarity	{'NOUN': 0.7}
49239	h]as	{'X': 0.4}
49240	trajectory	{'NOUN': 0.7}
49241	trumpeting	{'VERB': 0.6}
49242	coed	{'NOUN': 0.7}
49243	rhythm	{'NOUN': 0.7}
49244	attire	{'NOUN': 0.7}
49245	mettle	{'NOUN': 0.7}
49246	unbanned	{'VERB': 0.6}
49247	disempower	{'VERB': 0.6}
49248	"                                                                                         "	{'SPACE': 0}
49249	"                                                                  "	{'SPACE': 0}
49250	82.3	{'NUM': 0.4}
49251	st.1988	{'PROPN': 0.9}
49252	incitement	{'NOUN': 0.7}
49253	prohibitable	{'ADJ': 0.8}
49254	legislator	{'NOUN': 0.7}
49255	hazelwood	{'PROPN': 0.9}
