	0	1
24186	c.a.	{'PERSON': 1.5}
24187	mcgee v. international life ins. co.	{'ORG': 1.75}
24188	"supreme                                "	{'ORG': 1.75}
24189	hanson v.  	{'ORG': 1.75}
24190	king corp.	{'ORG': 1.75}
24191	u.s. 462	{'ORG': 1.75}
24192	474-75	{'CARDINAL': 1.2}
24193	hanson  	{'ORG': 1.75}
24194	keeton v. hustler magazine, inc.	{'ORG': 1.75}
24195	7-17	{'CARDINAL': 1.2}
24196	volkswagen corp.	{'ORG': 1.75}
24197	v. woodson	{'PERSON': 1.5}
24198	1553	{'DATE': 1.5}
24199	1559-60	{'DATE': 1.5}
24200	manley v. fong	{'ORG': 1.75}
24201	486-89	{'CARDINAL': 1.2}
24202	best w.  	{'PERSON': 1.5}
24203	hyatt corp.	{'ORG': 1.75}
24204	erie r.r.  co.	{'ORG': 1.75}
24205	10bpc	{'CARDINAL': 1.2}
24206	tompkins	{'GPE': 1.5}
24207	salve regina coll.	{'ORG': 1.75}
24208	239-40	{'CARDINAL': 1.2}
24209	espin canovas	{'PERSON': 1.5}
24210	mervin h.  	{'PERSON': 1.5}
24211	martinez v.	{'PERSON': 1.5}
24212	article 1425  	{'LAW': 1.75}
24213	"lex                                                                             "	{'PERSON': 1.5}
24214	lex per  	{'PERSON': 1.5}
24215	et ab anastasio	{'ORG': 1.75}
24216	article 1425 to  	{'LAW': 1.75}
24217	9) days	{'DATE': 1.5}
24218	13our	{'CARDINAL': 1.2}
24219	diaz irizarry v. ennia	{'PERSON': 1.5}
24220	n.v.	{'GPE': 1.5}
24221	oliver wendell holmes	{'PERSON': 1.5}
24222	3951	{'PRODUCT': 1.2}
24223	yari hawks	{'PERSON': 1.5}
24224	isthmian	{'NORP': 1.75}
24225	nine-day	{'DATE': 1.5}
24226	article  1425	{'LAW': 1.75}
24227	1414	{'CARDINAL': 1.2}
24228	nine days	{'DATE': 1.5}
24229	roughly 2700  years ago	{'DATE': 1.5}
24230	early  december  	{'DATE': 1.5}
24231	article 1425's	{'LAW': 1.75}
24232	12.4	{'CARDINAL': 1.2}
24233	riseman	{'PERSON': 1.5}
24234	"452                                                                    "	{'ORG': 1.75}
24235	all three	{'CARDINAL': 1.2}
24236	21neither	{'CARDINAL': 1.2}
24237	article 1425           	{'LAW': 1.75}
24238	liberty mut.	{'ORG': 1.75}
24239	757.23	{'CARDINAL': 1.2}
24240	plenary review	{'ORG': 1.75}
24241	23of	{'CARDINAL': 1.2}
24242	martha s. davis	{'PERSON': 1.5}
24243	4.16	{'CARDINAL': 1.2}
24244	4-125	{'CARDINAL': 1.2}
24245	4-126	{'CARDINAL': 1.2}
24246	4-127 &amp	{'DATE': 1.5}
24247	mansell v. mansell	{'PERSON': 1.5}
24248	east india  co.	{'ORG': 1.75}
24249	24because	{'CARDINAL': 1.2}
24250	14, 1994     	{'DATE': 1.5}
24251	94-1009	{'TIME': 1.2}
24252	roldan burgos	{'PERSON': 1.5}
24253	jose antonio	{'PERSON': 1.5}
24254	theodore a. pianko	{'PERSON': 1.5}
24255	year's eve	{'DATE': 1.5}
24256	december 31, 1986	{'DATE': 1.5}
24257	ensued.1            	{'PERSON': 1.5}
24258	equipmentlease  corp.	{'ORG': 1.75}
24259	erie  r.r. co.	{'ORG': 1.75}
24260	"78                                                           "	{'PERCENT': 1.2}
24261	soto rivera  	{'PERSON': 1.5}
24262	tropigas de p.r.	{'ORG': 1.75}
24263	ortiz andujar	{'PERSON': 1.5}
24264	alvarado  v. united states	{'PERSON': 1.5}
24265	798 f. supp	{'MONEY': 1.75}
24266	soto rivera	{'PERSON': 1.5}
24267	cantwell v. university of massachusetts	{'ORG': 1.75}
24268	casas office machines, inc.	{'ORG': 1.75}
24269	mita copystar america, inc.	{'ORG': 1.75}
24270	luis sanchez-betances	{'PERSON': 1.5}
24271	"sanchez                                                                               "	{'ORG': 1.75}
24272	sifre	{'ORG': 1.75}
24273	nilda m. cordero de gomez	{'PERSON': 1.5}
24274	jorge e. perez-diaz	{'PERSON': 1.5}
24275	casas	{'GPE': 1.5}
24276	casas  	{'ORG': 1.75}
24277	richard roe	{'PERSON': 1.5}
24278	caguas  copy	{'ORG': 1.75}
24279	j.p.	{'ORG': 1.75}
24280	85%	{'PERCENT': 1.2}
24281	richard roe1  	{'PERSON': 1.5}
24282	278d 91976	{'CARDINAL': 1.2}
24283	john doe  	{'PERSON': 1.5}
24284	may 14,  1992	{'DATE': 1.5}
24285	juan   area	{'GPE': 1.5}
24286	blanca	{'GPE': 1.5}
24287	rico      	{'ORG': 1.75}
24288	june  8	{'DATE': 1.5}
24289	early june 1992	{'DATE': 1.5}
24290	february 12, 1992	{'DATE': 1.5}
24291	april  13, 1992,	{'DATE': 1.5}
24292	1988),6	{'CARDINAL': 1.2}
24293	"carson                                                                           "	{'ORG': 1.75}
24294	101 s. ct	{'MONEY': 1.75}
24295	"l.                                       ed"	{'ORG': 1.75}
24296	under   1292(a)(1	{'CARDINAL': 1.2}
24297	mayacamas corp.	{'ORG': 1.75}
24298	2d 296  	{'ORG': 1.75}
24299	1294-95	{'CARDINAL': 1.2}
24300	12(h)(3	{'CARDINAL': 1.2}
24301	caguas  	{'ORG': 1.75}
24302	westvaco co.	{'ORG': 1.75}
24303	strawbridge	{'PERSON': 1.5}
24304	curtiss	{'PERSON': 1.5}
24305	2 l. ed	{'QUANTITY': 1}
24306	1806	{'DATE': 1.5}
24307	rico  corporation	{'ORG': 1.75}
24308	v. k n energy, inc.	{'ORG': 1.75}
24309	112 l. ed	{'PERSON': 1.5}
24310	r.r.  &amp	{'ORG': 1.75}
24311	light co.  	{'ORG': 1.75}
24312	43 s. ct	{'MONEY': 1.75}
24313	kroger	{'ORG': 1.75}
24314	1367(b	{'CARDINAL': 1.2}
24315	jurisdiction).7   	{'MONEY': 1.75}
24316	4669	{'CARDINAL': 1.2}
24317	72-73  	{'DATE': 1.5}
24318	5982	{'DATE': 1.5}
24319	6033	{'ORG': 1.75}
24320	yniques	{'PERSON': 1.5}
24321	cabral	{'ORG': 1.75}
24322	crs/sirrine	{'ORG': 1.75}
24323	rodriguez v.  	{'PERSON': 1.5}
24324	390283	{'DATE': 1.5}
24325	david  d. siegel	{'PERSON': 1.5}
24326	section 1441	{'LAW': 1.75}
24327	section 1447	{'LAW': 1.75}
24328	newman-green, inc.	{'ORG': 1.75}
24329	826 109	{'CARDINAL': 1.2}
24330	2d 893  	{'PRODUCT': 1.2}
24331	deere &amp	{'ORG': 1.75}
24332	v. selas corp.	{'ORG': 1.75}
24333	charles wright et	{'PERSON': 1.5}
24334	1994).9	{'CARDINAL': 1.2}
24335	bankamerica  corp.	{'ORG': 1.75}
24336	19(a	{'CARDINAL': 1.2}
24337	ferrofluidics corp.	{'ORG': 1.75}
24338	goldman, antonetti	{'ORG': 1.75}
24339	axtmayer &amp	{'ORG': 1.75}
24340	hertell v. medfit	{'ORG': 1.75}
24341	charles wright	{'PERSON': 1.5}
24342	newman-green	{'ORG': 1.75}
24343	34(a	{'GPE': 1.5}
24344	34(c	{'CARDINAL': 1.2}
24345	sma life  assur., co.	{'ORG': 1.75}
24346	lambert co.	{'ORG': 1.75}
24347	6168	{'DATE': 1.5}
24348	978a	{'PRODUCT': 1.2}
24349	278a-1(b)(2	{'CARDINAL': 1.2}
24350	caguas   	{'GPE': 1.5}
24351	v. hon co.	{'ORG': 1.75}
24352	278a-1(c)(1988	{'CARDINAL': 1.2}
24353	"puerto rico                                                                           ltd."	{'ORG': 1.75}
24354	v. rubbermaid, inc.	{'ORG': 1.75}
24355	quota.11	{'CARDINAL': 1.2}
24356	the first 13  months	{'DATE': 1.5}
24357	between april 1	{'DATE': 1.5}
24358	april 30, 1990	{'DATE': 1.5}
24359	waterhouse	{'ORG': 1.75}
24360	1985-1990	{'DATE': 1.5}
24361	"prior year                                                                          1985"	{'DATE': 1.5}
24362	3,054	{'CARDINAL': 1.2}
24363	3,427,143	{'CARDINAL': 1.2}
24364	4,170	{'CARDINAL': 1.2}
24365	6,058,273	{'CARDINAL': 1.2}
24366	77%	{'PERCENT': 1.2}
24367	7,375	{'CARDINAL': 1.2}
24368	8,103,991	{'CARDINAL': 1.2}
24369	34%	{'PERCENT': 1.2}
24370	6,026	{'CARDINAL': 1.2}
24371	8,148,662	{'CARDINAL': 1.2}
24372	7,056	{'CARDINAL': 1.2}
24373	9,259,856	{'CARDINAL': 1.2}
24374	14%	{'PERCENT': 1.2}
24375	8,983	{'CARDINAL': 1.2}
24376	10,032,200	{'CARDINAL': 1.2}
24377	every year  	{'DATE': 1.5}
24378	between 1985 and 1990	{'DATE': 1.5}
24379	278a-1(c	{'CARDINAL': 1.2}
24380	between april 1989	{'DATE': 1.5}
24381	13 months	{'DATE': 1.5}
24382	unsworn13	{'ORG': 1.75}
24383	rafael martinez margarida	{'PERSON': 1.5}
24384	1985 to 1990	{'DATE': 1.5}
24385	1746	{'DATE': 1.5}
24386	hugo	{'EVENT': 1}
24387	mita	{'ORG': 1.75}
24388	greenburg v.  	{'PERSON': 1.5}
24389	"rico                                                                           "	{'ORG': 1.75}
24390	merit motors	{'ORG': 1.75}
24391	v. chrysler corp.	{'ORG': 1.75}
24392	charles wright et al.	{'PERSON': 1.5}
24393	lee  v.	{'PERSON': 1.5}
24394	847 f.  supp	{'PRODUCT': 1.2}
24395	rico copier	{'ORG': 1.75}
24396	between 1989 and  1990	{'DATE': 1.5}
24397	kress &amp	{'ORG': 1.75}
24398	90 s. ct	{'MONEY': 1.75}
24399	1598	{'CARDINAL': 1.2}
24400	aponte-santiago v.	{'ORG': 1.75}
24401	ass'n v. sullivan	{'ORG': 1.75}
24402	astra	{'ORG': 1.75}
24403	v. beckman instruments	{'ORG': 1.75}
24404	rogen v. ilikon corp.	{'ORG': 1.75}
24405	between april  1989	{'DATE': 1.5}
24406	13-month	{'DATE': 1.5}
24407	12-month	{'DATE': 1.5}
24408	13-month  period  	{'DATE': 1.5}
24409	interbrand                               	{'ORG': 1.75}
24410	20 l. ed	{'PERSON': 1.5}
24411	2d 569	{'LAW': 1.75}
24412	14, 1994                     	{'DATE': 1.5}
24413	andrew tempelman	{'PERSON': 1.5}
24414	robert philbrick	{'PERSON': 1.5}
24415	wiseman	{'GPE': 1.5}
24416	hollis	{'PERSON': 1.5}
24417	28, 1994	{'DATE': 1.5}
24418	montero	{'ORG': 1.75}
24419	1446-50	{'CARDINAL': 1.2}
24420	minnesota board	{'ORG': 1.75}
24421	badham v. eu	{'PERSON': 1.5}
24422	694 f. supp	{'MONEY': 1.75}
24423	94-1733	{'CARDINAL': 1.2}
24424	alfred a. gallant	{'PERSON': 1.5}
24425	thomas delahanty	{'PERSON': 1.5}
24426	sattler v. johnson	{'PERSON': 1.5}
24427	deshaney  v.	{'ORG': 1.75}
24428	hickombottom	{'GPE': 1.5}
24429	"1178                                                   "	{'PRODUCT': 1.2}
24430	v. humphrey	{'PERSON': 1.5}
24431	v. gouveia	{'PERSON': 1.5}
24432	daniels  v.	{'ORG': 1.75}
24433	willoughby	{'ORG': 1.75}
24434	hearst	{'ORG': 1.75}
24435	polk county	{'ORG': 1.75}
24436	deas v. potts	{'PERSON': 1.5}
24437	"4th                                                                                     "	{'ORG': 1.75}
24438	272-73	{'CARDINAL': 1.2}
24439	891-92	{'CARDINAL': 1.2}
24440	"leonardo                                                                           "	{'PERSON': 1.5}
24441	mobil	{'ORG': 1.75}
24442	oil corp.	{'ORG': 1.75}
24443	94-1773	{'TIME': 1.2}
24444	thomas m.  	{'PERSON': 1.5}
24445	james w.  nagle	{'PERSON': 1.5}
24446	94-1094	{'CARDINAL': 1.2}
24447	joshua t.  	{'PERSON': 1.5}
24448	carol a.  de	{'PERSON': 1.5}
24449	robert h.  koehler	{'PERSON': 1.5}
24450	boggs &amp	{'ORG': 1.75}
24451	december 16, 1994	{'DATE': 1.5}
24452	bath iron  	{'ORG': 1.75}
24453	944(c)(2)--needs	{'CARDINAL': 1.2}
24454	8(f	{'CARDINAL': 1.2}
24455	the prior year's	{'DATE': 1.5}
24456	944(c)(2)(a	{'CARDINAL': 1.2}
24457	three percent	{'PERCENT': 1.2}
24458	one percent	{'PERCENT': 1.2}
24459	two percent	{'PERCENT': 1.2}
24460	first  half  of	{'DATE': 1.5}
24461	2 a. larson	{'MONEY': 1.75}
24462	59.31(a	{'CARDINAL': 1.2}
24463	some  years	{'DATE': 1.5}
24464	104 weeks	{'DATE': 1.5}
24465	congress first  	{'ORG': 1.75}
24466	between 1972 and  1984	{'DATE': 1.5}
24467	104 weeks  	{'DATE': 1.5}
24468	the second half  	{'DATE': 1.5}
24469	only 50  percent	{'PERCENT': 1.2}
24470	25,904	{'CARDINAL': 1.2}
24471	26,297	{'CARDINAL': 1.2}
24472	stewart v. bath iron works corp.	{'WORK_OF_ART': 1.75}
24473	stewart  	{'PERSON': 1.5}
24474	"rico                                                                           telephone co."	{'ORG': 1.75}
24475	94-1300	{'CARDINAL': 1.2}
24476	dorothy bates	{'PERSON': 1.5}
24477	barbara murphy	{'PERSON': 1.5}
24478	shearson lehman brothers	{'ORG': 1.75}
24479	quentin anthony	{'PERSON': 1.5}
24480	sheffield &amp	{'ORG': 1.75}
24481	david a.  wollin	{'PERSON': 1.5}
24482	"christopher c.                                                                            whitney"	{'PERSON': 1.5}
24483	"16, 1994                                                        "	{'DATE': 1.5}
24484	barbara murphy  	{'PERSON': 1.5}
24485	bates	{'PERSON': 1.5}
24486	carl p.  nykaza	{'PERSON': 1.5}
24487	approximately $70,000	{'MONEY': 1.75}
24488	bates  	{'ORG': 1.75}
24489	jordan-milton	{'ORG': 1.75}
24490	82-year-old	{'DATE': 1.5}
24491	e.f.  hutton	{'ORG': 1.75}
24492	e.f. hutton	{'ORG': 1.75}
24493	the spring of 1989	{'DATE': 1.5}
24494	thomson	{'ORG': 1.75}
24495	nykaza  	{'ORG': 1.75}
24496	westport	{'GPE': 1.5}
24497	june or july, 1989	{'DATE': 1.5}
24498	hospital trust national bank	{'ORG': 1.75}
24499	3, 1989	{'DATE': 1.5}
24500	bates'  	{'ORG': 1.75}
24501	january 9, 1990	{'DATE': 1.5}
24502	february 16	{'DATE': 1.5}
24503	dominick	{'PERSON': 1.5}
24504	dominick  	{'ORG': 1.75}
24505	d.m.  bates	{'WORK_OF_ART': 1.75}
24506	bates'	{'ORG': 1.75}
24507	approximately $5,000	{'MONEY': 1.75}
24508	shearson lehman	{'ORG': 1.75}
24509	mykaza	{'PERSON': 1.5}
24510	k  mart corp.	{'ORG': 1.75}
24511	fashion house	{'ORG': 1.75}
24512	calenda v. allstate	{'ORG': 1.75}
24513	systems inc.	{'ORG': 1.75}
24514	shearson policy  	{'ORG': 1.75}
24515	bates -- nykaza	{'ORG': 1.75}
24516	western surety co.	{'ORG': 1.75}
24517	justin	{'ORG': 1.75}
24518	connecticut  	{'ORG': 1.75}
24519	justin grace	{'ORG': 1.75}
24520	june 13th	{'DATE': 1.5}
24521	june 13, 1983	{'DATE': 1.5}
24522	william harvey	{'PERSON': 1.5}
24523	william harvey            bates	{'PERSON': 1.5}
24524	bates' money  	{'ORG': 1.75}
24525	94-1644	{'CARDINAL': 1.2}
24526	club, inc.	{'ORG': 1.75}
24527	deborah g. crocker	{'PERSON': 1.5}
24528	nathaniel gorton	{'PERSON': 1.5}
24529	campbell*	{'ORG': 1.75}
24530	clinton smith	{'PERSON': 1.5}
24531	michael p. giunta	{'PERSON': 1.5}
24532	"margot                                                                               a. clower"	{'PERSON': 1.5}
24533	richard m. sharp	{'PERSON': 1.5}
24534	john  moustakas	{'PERSON': 1.5}
24535	peter l. puciloski	{'PERSON': 1.5}
24536	"16, 1994                                                   "	{'DATE': 1.5}
24537	25, 1980	{'DATE': 1.5}
24538	deborah crocker	{'PERSON': 1.5}
24539	the toronto international airport	{'ORG': 1.75}
24540	up to $1,000,000	{'MONEY': 1.75}
24541	mckee, inc.	{'ORG': 1.75}
24542	323-24	{'PRODUCT': 1.2}
24543	portia	{'PERSON': 1.5}
24544	hazen paper co.	{'ORG': 1.75}
24545	u.s. fidelity &amp	{'ORG': 1.75}
24546	william shakespeare	{'PERSON': 1.5}
24547	venice	{'GPE': 1.5}
24548	guar. co.	{'ORG': 1.75}
24549	the hazen paper court	{'ORG': 1.75}
24550	up to one hundred thousand	{'CARDINAL': 1.2}
24551	up to one	{'CARDINAL': 1.2}
24552	up to one million dollars	{'MONEY': 1.75}
24553	'twenties	{'DATE': 1.5}
24554	pittman v. lamar life  	{'ORG': 1.75}
24555	"5th                                                           cir"	{'ORG': 1.75}
24556	tenn.	{'GPE': 1.5}
24557	forty years  later	{'DATE': 1.5}
24558	neel  v. mutual	{'PERSON': 1.5}
24559	2d cir. 1942	{'DATE': 1.5}
24560	pittman	{'ORG': 1.75}
24561	the end of a	{'DATE': 1.5}
24562	emerson's	{'ORG': 1.75}
24563	ruel v. langelier	{'ORG': 1.75}
24564	15, 1994     	{'DATE': 1.5}
24565	94-1690	{'CARDINAL': 1.2}
24566	gus &amp	{'ORG': 1.75}
24567	joseph m.  	{'PERSON': 1.5}
24568	robert e. collins	{'PERSON': 1.5}
24569	clinton &amp	{'ORG': 1.75}
24570	thomas trupiano	{'PERSON': 1.5}
24571	pocahontas, inc.	{'ORG': 1.75}
24572	anderson  v. city	{'PERSON': 1.5}
24573	573-74	{'CARDINAL': 1.2}
24574	further.2	{'WORK_OF_ART': 1.75}
24575	94-1526	{'CARDINAL': 1.2}
24576	94-1561	{'DATE': 1.5}
24577	national casualty co.	{'ORG': 1.75}
24578	richard l. neumeier	{'PERSON': 1.5}
24579	white  	{'ORG': 1.75}
24580	james b. dolan	{'PERSON': 1.5}
24581	erin  r. boisvert	{'PERSON': 1.5}
24582	badger, dolan	{'ORG': 1.75}
24583	"parker                                                                               &amp"	{'ORG': 1.75}
24584	robert j. brown	{'PERSON': 1.5}
24585	mark a. ditaranto	{'PERSON': 1.5}
24586	mendes &amp	{'ORG': 1.75}
24587	al	{'PERSON': 1.5}
24588	"5, 1994                                                      "	{'DATE': 1.5}
24589	cu	{'ORG': 1.75}
24590	between   1973	{'DATE': 1.5}
24591	january  17, 1976,	{'DATE': 1.5}
24592	two  years  later	{'DATE': 1.5}
24593	peterson  	{'WORK_OF_ART': 1.75}
24594	2,502,874.30	{'MONEY': 1.75}
24595	the period july 1, 1976 through	{'DATE': 1.5}
24596	1979.1	{'CARDINAL': 1.2}
24597	january  1,  1976	{'DATE': 1.5}
24598	cu  	{'ORG': 1.75}
24599	epl  	{'PERSON': 1.5}
24600	epl	{'ORG': 1.75}
24601	november  1982	{'DATE': 1.5}
24602	peterson	{'PERSON': 1.5}
24603	1,502,874.30	{'MONEY': 1.75}
24604	6%	{'PERCENT': 1.2}
24605	1,252,874.30	{'MONEY': 1.75}
24606	2,749,326.48	{'MONEY': 1.75}
24607	2,314,758.61	{'MONEY': 1.75}
24608	"39                                                           "	{'PERCENT': 1.2}
24609	jorge  rivera  	{'PERSON': 1.5}
24610	oct. 12, 1994	{'DATE': 1.5}
24611	v. insurance co.	{'ORG': 1.75}
24612	fidelcor	{'ORG': 1.75}
24613	203.06	{'CARDINAL': 1.2}
24614	benson k.  	{'PERSON': 1.5}
24615	nisi prius  	{'ORG': 1.75}
24616	v. rivera-martinez	{'PERSON': 1.5}
24617	moore's	{'ORG': 1.75}
24618	elias	{'PERSON': 1.5}
24619	ramirez-rivera	{'PERSON': 1.5}
24620	peninsular &amp	{'ORG': 1.75}
24621	cumberland farms dairy	{'ORG': 1.75}
24622	dja	{'ORG': 1.75}
24623	2202,11	{'CARDINAL': 1.2}
24624	armco steel corp	{'ORG': 1.75}
24625	stewart org.	{'PERSON': 1.5}
24626	v. ricoh corp.	{'ORG': 1.75}
24627	charles a.  wright et al.	{'PERSON': 1.5}
24628	wright, miller	{'ORG': 1.75}
24629	"erie                                                                          r.r."	{'ORG': 1.75}
24630	57.02[5	{'CARDINAL': 1.2}
24631	hanna	{'PERSON': 1.5}
24632	"skelly oil                                                                          co."	{'ORG': 1.75}
24633	phillips petroleum  co.	{'ORG': 1.75}
24634	"charles a.                                                            wright"	{'PERSON': 1.5}
24635	decision13	{'ORG': 1.75}
24636	54(c	{'CARDINAL': 1.2}
24637	gant v. grand lodge	{'ORG': 1.75}
24638	1834	{'DATE': 1.5}
24639	57.10	{'CARDINAL': 1.2}
24640	section 2202	{'LAW': 1.75}
24641	"1003                                                         "	{'PRODUCT': 1.2}
24642	erie  	{'ORG': 1.75}
24643	aubin v.  	{'ORG': 1.75}
24644	u.s 916	{'ORG': 1.75}
24645	morris v. watsco, inc.	{'ORG': 1.75}
24646	6c	{'CARDINAL': 1.2}
24647	3.18	{'PRODUCT': 1.2}
24648	231a	{'PRODUCT': 1.2}
24649	section 6c  	{'LAW': 1.75}
24650	so.19	{'GPE': 1.5}
24651	six dollars	{'MONEY': 1.75}
24652	chapter 231a	{'LAW': 1.75}
24653	section 6c	{'LAW': 1.75}
24654	94-1827	{'DATE': 1.5}
24655	richard barrett	{'PERSON': 1.5}
24656	w. wallis	{'PERSON': 1.5}
24657	krisna basu	{'PERSON': 1.5}
24658	83.5.3	{'CARDINAL': 1.2}
24659	barrett  	{'PERSON': 1.5}
24660	21, 1994                     	{'DATE': 1.5}
24661	93-2337	{'CARDINAL': 1.2}
24662	tempelman &amp	{'ORG': 1.75}
24663	priscilla tempelman	{'PERSON': 1.5}
24664	patricia beasley	{'PERSON': 1.5}
24665	jonathan  s. cohen	{'PERSON': 1.5}
24666	priscilla  	{'ORG': 1.75}
24667	the years 1986  through 1988	{'DATE': 1.5}
24668	cok v. cosentino	{'ORG': 1.75}
24669	7214	{'PRODUCT': 1.2}
24670	1012  n.2  	{'DATE': 1.5}
24671	e.d. cal	{'ORG': 1.75}
24672	soldevilla v. secretary	{'ORG': 1.75}
24673	agric.	{'ORG': 1.75}
24674	under   1985	{'DATE': 1.5}
24675	2671-80	{'DATE': 1.5}
24676	shaw v.  	{'PERSON': 1.5}
24677	3181	{'CARDINAL': 1.2}
24678	gonsalves v. irs	{'PERSON': 1.5}
24679	venen v. united  	{'ORG': 1.75}
24680	567016	{'DATE': 1.5}
24681	2-*3	{'CARDINAL': 1.2}
24682	eighth  and fourteenth  	{'DATE': 1.5}
24683	gibbs	{'ORG': 1.75}
24684	tonn v.  	{'ORG': 1.75}
24685	cameron  v.	{'ORG': 1.75}
24686	1527-32	{'CARDINAL': 1.2}
24687	"liability.3                                                        3"	{'PRODUCT': 1.2}
24688	1442(a)(1	{'CARDINAL': 1.2}
24689	willingham v. morgan	{'PERSON': 1.5}
24690	some 28	{'CARDINAL': 1.2}
24691	only  eight	{'CARDINAL': 1.2}
24692	92-409	{'CARDINAL': 1.2}
24693	93-110	{'CARDINAL': 1.2}
24694	cok	{'ORG': 1.75}
24695	martin-trigona	{'PERSON': 1.5}
24696	"e.d.                                               va"	{'ORG': 1.75}
24697	1994)--a	{'CARDINAL': 1.2}
24698	another  day	{'DATE': 1.5}
24699	94-1041	{'CARDINAL': 1.2}
24700	baskin-robbins	{'ORG': 1.75}
24701	mark w. freel	{'PERSON': 1.5}
24702	1991).1	{'CARDINAL': 1.2}
24703	gsf  corp.	{'ORG': 1.75}
24704	henry castro poupart	{'PERSON': 1.5}
24705	las malvinas	{'GPE': 1.5}
24706	henry castro	{'PERSON': 1.5}
24707	jo ann harris	{'PERSON': 1.5}
24708	theresa m.b. van vliet	{'PERSON': 1.5}
24709	lena d. mitchell	{'ORG': 1.75}
24710	henry castro  	{'PERSON': 1.5}
24711	94-1260	{'TIME': 1.2}
24712	michael g. roy	{'PERSON': 1.5}
24713	walter hanstein	{'PERSON': 1.5}
24714	william  maselli	{'PERSON': 1.5}
24715	joyce,  dumas	{'PERSON': 1.5}
24716	hanstein	{'GPE': 1.5}
24717	benjamin, jr.	{'ORG': 1.75}
24718	beliveau &amp	{'ORG': 1.75}
24719	december 21, 1994	{'DATE': 1.5}
24720	"9:00                                        p.m."	{'TIME': 1.2}
24721	michael whalen  	{'PERSON': 1.5}
24722	edith	{'ORG': 1.75}
24723	michael  roy  	{'PERSON': 1.5}
24724	randy hausman	{'PERSON': 1.5}
24725	michael roy  	{'PERSON': 1.5}
24726	earlier that day	{'DATE': 1.5}
24727	roy  	{'PERSON': 1.5}
24728	edith   roy  	{'PERSON': 1.5}
24729	mercer	{'ORG': 1.75}
24730	february 16, 1994,	{'DATE': 1.5}
24731	whalen	{'PERSON': 1.5}
24732	rivera  v. murphy	{'PERSON': 1.5}
24733	graham  v. connor	{'PERSON': 1.5}
24734	20 feet	{'QUANTITY': 1}
24735	topeka	{'GPE': 1.5}
24736	floyd  	{'PERSON': 1.5}
24737	dekalb	{'GPE': 1.5}
24738	8111(1)(c	{'CARDINAL': 1.2}
24739	94-1595	{'TIME': 1.2}
24740	gertrude a. gorod	{'PERSON': 1.5}
24741	joseph l. delorey	{'PERSON': 1.5}
24742	gertrude gorod	{'PERSON': 1.5}
24743	kenneth lyons	{'PERSON': 1.5}
24744	93-2357	{'CARDINAL': 1.2}
24745	charles k.  stephenson	{'PERSON': 1.5}
24746	richard  l. goldman  	{'PERSON': 1.5}
24747	pasquale perrotta	{'PERSON': 1.5}
24748	december 7, 1993	{'DATE': 1.5}
24749	97 to 121 months	{'DATE': 1.5}
24750	60  months  	{'DATE': 1.5}
24751	april 24, 1978	{'DATE': 1.5}
24752	4a1.2(e)(2	{'CARDINAL': 1.2}
24753	n.  6	{'ORG': 1.75}
24754	next decade	{'DATE': 1.5}
24755	beauchamp v. murphy	{'ORG': 1.75}
24756	a decade later	{'DATE': 1.5}
24757	eddie cordero	{'PERSON': 1.5}
24758	eddie cordero garcia	{'PERSON': 1.5}
24759	thornton  e.  	{'PERSON': 1.5}
24760	juan cubero	{'PERSON': 1.5}
24761	august  30, 1993	{'DATE': 1.5}
24762	six months later	{'DATE': 1.5}
24763	188-month	{'DATE': 1.5}
24764	tollett v. henderson	{'ORG': 1.75}
24765	valencia v. united  	{'ORG': 1.75}
24766	menna	{'PERSON': 1.5}
24767	8-9  	{'DATE': 1.5}
24768	v. piper	{'ORG': 1.75}
24769	"613                                                          "	{'ORG': 1.75}
24770	nov. 14,  1994	{'DATE': 1.5}
24771	v. wiggins	{'PERSON': 1.5}
24772	april 10, 1987,	{'DATE': 1.5}
24773	eight  weeks  	{'DATE': 1.5}
24774	february  28, 1994,	{'DATE': 1.5}
24775	january   23	{'DATE': 1.5}
24776	april 10, 1987	{'DATE': 1.5}
24777	11th of october of 1986	{'DATE': 1.5}
24778	april  10	{'DATE': 1.5}
24779	jose m. ortiz-miller	{'PERSON': 1.5}
24780	january  23, 1987	{'DATE': 1.5}
24781	108-10	{'CARDINAL': 1.2}
24782	unger	{'ORG': 1.75}
24783	v. gallman	{'PERSON': 1.5}
24784	v. gonzalez-vasquez	{'PERSON': 1.5}
24785	93-1823	{'DATE': 1.5}
24786	sally klessens	{'PERSON': 1.5}
24787	united states postal service	{'ORG': 1.75}
24788	f. t. dupree	{'PERSON': 1.5}
24789	william j. royal	{'PERSON': 1.5}
24790	sally w.  	{'PERSON': 1.5}
24791	january 19, 1988	{'DATE': 1.5}
24792	john russell	{'PERSON': 1.5}
24793	william  russell	{'PERSON': 1.5}
24794	john  russell	{'PERSON': 1.5}
24795	william  russell's	{'PERSON': 1.5}
24796	william russell	{'PERSON': 1.5}
24797	mark persson	{'PERSON': 1.5}
24798	russell  	{'PERSON': 1.5}
24799	april  or	{'DATE': 1.5}
24800	the early hours of the morning	{'TIME': 1.2}
24801	meritor savings	{'ORG': 1.75}
24802	rabidue v. osceola refining co.	{'ORG': 1.75}
24803	william russell  	{'PERSON': 1.5}
24804	at least                               	{'CARDINAL': 1.2}
24805	russell's  	{'ORG': 1.75}
